PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
201142,Kevin,Durant,Brooklyn Nets,NBA Player of the Week,,2022-23,,2022-10-31T00:00:00,East,Award,Kia Motors,KIPWK,
201142,Kevin,Durant,Brooklyn Nets,NBA Player of the Week,,2022-23,,2022-11-28T00:00:00,East,Award,Kia Motors,KIPWK,
201142,Kevin,Durant,Phoenix Suns,NBA Player of the Week,,2023-24,,2024-01-15T00:00:00,West,Award,Kia Motors,KIPWK,
201142,Kevin,Durant,Seattle SuperSonics,NBA Rookie of the Month,,2007-08,01/01/2008,,West,Award,Kia Motors,KIRMO,
201142,Kevin,Durant,Seattle SuperSonics,NBA Rookie of the Month,,2007-08,03/01/2008,,West,Award,Kia Motors,KIRMO,
201142,Kevin,Durant,Seattle SuperSonics,NBA Rookie of the Month,,2007-08,04/01/2008,,West,Award,Kia Motors,KIRMO,
201142,Kevin,Durant,Seattle SuperSonics,NBA Rookie of the Month,,2007-08,11/01/2007,,West,Award,Kia Motors,KIRMO,
201142,Kevin,Durant,Seattle SuperSonics,NBA Rookie of the Month,,2007-08,12/01/2007,,West,Award,Kia Motors,KIRMO,
201142,Kevin,Durant,Seattle SuperSonics,NBA Rookie of the Year,,2007-08,,,,Award,Kia Motors,KIROY,
201142,Kevin,Durant,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
201142,Kevin,Durant,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
201142,Kevin,Durant,USA,Olympic Gold Medal,,2020,,,,Award,Olympic,Gold,
201142,Kevin,Durant,USA,Olympic Gold Medal,,2024,,,,Award,Olympic,Gold,
200785,,,,,,,,,,,,,
201178,,,,,,,,,,,,,
200984,,,,,,,,,,,,,
2449,Luis,Scola,Houston Rockets,All-Rookie Team,1,2007-08,,,1610612745,Award,Kia Motors,KIART,
2449,Luis,Scola,Houston Rockets,NBA Rookie of the Month,,2007-08,02/01/2008,,West,Award,Kia Motors,KIRMO,
2449,Luis,Scola,Argentina,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
2449,Luis,Scola,Argentina,Olympic Bronze Medal,,2008,,,,Award,Olympic,Bronze,
101162,Marcin,Gortat,Washington Wizards,NBA Player of the Week,,2015-16,,2015-12-28T00:00:00,East,Award,Kia Motors,KIPWK,
201158,Marco,Belinelli,San Antonio Spurs,NBA Champion,,2013-14,,,,Award,Champion,,
201173,Marcus,Williams,New Jersey Nets,All-Rookie Team,2,2006-07,,,1610612751,Award,Kia Motors,KIART,
201238,,,,,,,,,,,,,
201144,Mike,Conley,Memphis Grizzlies,All-Defensive Team,2,2012-13,,,1610612763,Award,Kia Motors,KIADT,
201144,Mike,Conley,,NBA All-Star,,2020-21,,,,Award,All-Star,,
201144,Mike,Conley,Memphis Grizzlies,NBA Player of the Week,,2018-19,,2019-03-04T00:00:00,West,Award,Kia Motors,KIPWK,
201144,Mike,Conley,Memphis Grizzlies,NBA Sportsmanship,,2013-14,,,,Award,Kia Motors,KSPRT,
200839,,,,,,,,,,,,,
201165,,,,,,,,,,,,,
201174,,,,,,,,,,,,,
201156,Nick,Young,Golden State Warriors,NBA Champion,,2017-18,,,,Award,Champion,,
200762,,,,,,,,,,,,,
201196,Ramon,Sessions,Milwaukee Bucks,NBA Rookie of the Month,,2007-08,04/01/2008,,East,Award,Kia Motors,KIRMO,
201155,Rodney,Stuckey,Detroit Pistons,All-Rookie Team,2,2007-08,,,1610612765,Award,Kia Motors,KIART,
201155,Rodney,Stuckey,Detroit Pistons,NBA Player of the Week,,2008-09,,2009-01-05T00:00:00,East,Award,Kia Motors,KIPWK,
201155,Rodney,Stuckey,Detroit Pistons,NBA Player of the Week,,2009-10,,2009-12-14T00:00:00,East,Award,Kia Motors,KIPWK,
201157,,,,,,,,,,,,,
201150,,,,,,,,,,,,,
201186,,,,,,,,,,,,,
201192,,,,,,,,,,,,,
201152,Thaddeus,Young,Philadelphia 76ers,All-Rookie Team,2,2007-08,,,1610612755,Award,Kia Motors,KIART,
201152,Thaddeus,Young,Philadelphia 76ers,NBA Player of the Week,,2013-14,,2014-01-06T00:00:00,East,Award,Kia Motors,KIPWK,
201152,Thaddeus,Young,Indiana Pacers,NBA Player of the Week,,2018-19,,2018-12-10T00:00:00,East,Award,Kia Motors,KIPWK,
201242,,,,,,,,,,,,,
201163,,,,,,,,,,,,,
201146,Yi,Jianlian,Milwaukee Bucks,NBA Rookie of the Month,,2007-08,12/01/2007,,East,Award,Kia Motors,KIRMO,
201146,Yi,Jianlian,China,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,
201146,Yi,Jianlian,China,Olympic Appearance,,2008,,,,Award,Olympic,Appearance,
201146,Yi,Jianlian,China,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
201582,,,,,,,,,,,,,
201627,,,,,,,,,,,,,
201576,,,,,,,,,,,,,
201229,,,,,,,,,,,,,
201628,,,,,,,,,,,,,
201575,Brandon,Rush,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,
201572,Brook,Lopez,Milwaukee Bucks,All-Defensive Team,2,2019-20,,,East,Award,Kia Motors,KIADT,
201572,Brook,Lopez,Milwaukee Bucks,All-Defensive Team,1,2022-23,,,East,Award,Kia Motors,KIADT,
201572,Brook,Lopez,New Jersey Nets,All-Rookie Team,1,2008-09,,,1610612751,Award,Kia Motors,KIART,
201572,Brook,Lopez,,NBA All-Star,,2012-13,,,,Award,All-Star,,
201572,Brook,Lopez,Milwaukee Bucks,NBA Champion,,2020-21,,,,Award,Champion,,
201572,Brook,Lopez,Brooklyn Nets,NBA Player of the Week,,2014-15,,2015-03-23T00:00:00,East,Award,Kia Motors,KIPWK,
201572,Brook,Lopez,Brooklyn Nets,NBA Player of the Week,,2014-15,,2015-03-30T00:00:00,East,Award,Kia Motors,KIPWK,
201572,Brook,Lopez,Brooklyn Nets,NBA Player of the Week,,2015-16,,2016-01-04T00:00:00,East,Award,Kia Motors,KIPWK,
201572,Brook,Lopez,New Jersey Nets,NBA Rookie of the Month,,2008-09,01/01/2009,,East,Award,Kia Motors,KIRMO,
201572,Brook,Lopez,New Jersey Nets,NBA Rookie of the Month,,2008-09,02/01/2009,,East,Award,Kia Motors,KIRMO,
201858,,,,,,,,,,,,,
201604,,,,,,,,,,,,,
201584,,,,,,,,,,,,,
201571,D.J.,Augustin,Charlotte Bobcats,All-Rookie Team,2,2008-09,,,1610612766,Award,Kia Motors,KIART,
201591,,,,,,,,,,,,,
201568,,,,,,,,,,,,,
201616,,,,,,,,,,,,,
201589,,,,,,,,,,,,,
201599,DeAndre,Jordan,Los Angeles Clippers,All-Defensive Team,1,2014-15,,,1610612746,Award,Kia Motors,KIADT,
201599,DeAndre,Jordan,LA Clippers,All-Defensive Team,1,2015-16,,,West,Award,Kia Motors,KIADT,
201599,DeAndre,Jordan,Los Angeles Clippers,All-NBA,3,2014-15,,,1610612746,Award,Kia Motors,KIANT,
201599,DeAndre,Jordan,LA Clippers,All-NBA,1,2015-16,,,West,Award,Kia Motors,KIANT,
201599,DeAndre,Jordan,LA Clippers,All-NBA,3,2016-17,,,West,Award,Kia Motors,KIANT,
201599,DeAndre,Jordan,,NBA All-Star,,2016-17,,,,Award,All-Star,,
201599,DeAndre,Jordan,Denver Nuggets,NBA Champion,,2022-23,,,,Award,Champion,,
201599,DeAndre,Jordan,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
201634,,,,,,,,,,,,,
201565,Derrick,Rose,Chicago Bulls,All-NBA,1,2010-11,,,1610612741,Award,Kia Motors,KIANT,
201565,Derrick,Rose,Chicago Bulls,All-Rookie Team,1,2008-09,,,1610612741,Award,Kia Motors,KIART,
201565,Derrick,Rose,,NBA All-Star,,2009-10,,,,Award,All-Star,,
201565,Derrick,Rose,,NBA All-Star,,2010-11,,,,Award,All-Star,,
201565,Derrick,Rose,,NBA All-Star,,2011-12,,,,Award,All-Star,,
201565,Derrick,Rose,Chicago Bulls,NBA Most Valuable Player,,2010-11,,,,Award,Kia Motors,KIMVP,
201565,Derrick,Rose,Chicago Bulls,NBA Player of the Month,,2009-10,04/01/2010,,East,Award,Kia Motors,KIPMO,
201565,Derrick,Rose,Chicago Bulls,NBA Player of the Month,,2010-11,03/01/2011,,East,Award,Kia Motors,KIPMO,
201565,Derrick,Rose,Chicago Bulls,NBA Player of the Week,,2009-10,,2010-01-04T00:00:00,East,Award,Kia Motors,KIPWK,
201565,Derrick,Rose,Chicago Bulls,NBA Player of the Week,,2010-11,,2010-11-15T00:00:00,East,Award,Kia Motors,KIPWK,
201565,Derrick,Rose,Chicago Bulls,NBA Player of the Week,,2010-11,,2011-01-17T00:00:00,East,Award,Kia Motors,KIPWK,
201565,Derrick,Rose,Chicago Bulls,NBA Player of the Week,,2011-12,,2012-01-09T00:00:00,East,Award,Kia Motors,KIPWK,
201565,Derrick,Rose,Chicago Bulls,NBA Player of the Week,,2011-12,,2012-02-27T00:00:00,East,Award,Kia Motors,KIPWK,
201565,Derrick,Rose,Chicago Bulls,NBA Rookie of the Month,,2008-09,03/01/2009,,East,Award,Kia Motors,KIRMO,
201565,Derrick,Rose,Chicago Bulls,NBA Rookie of the Month,,2008-09,11/01/2008,,East,Award,Kia Motors,KIRMO,
201565,Derrick,Rose,Chicago Bulls,NBA Rookie of the Month,,2008-09,12/01/2008,,East,Award,Kia Motors,KIRMO,
201565,Derrick,Rose,Chicago Bulls,NBA Rookie of the Year,,2008-09,,,,Award,Kia Motors,KIROY,
201590,,,,,,,,,,,,,
200971,,,,,,,,,,,,,
201569,Eric,Gordan,Houston Rockets,NBA Sixth Man of the Year,,2016-17,,,West,Award,Kia Motors,KISMY,(null)
201569,Eric,Gordon,Los Angeles Clippers,All-Rookie Team,2,2008-09,,,1610612746,Award,Kia Motors,KIART,
201569,Eric,Gordon,Los Angeles Clippers,NBA Rookie of the Month,,2008-09,01/01/2009,,West,Award,Kia Motors,KIRMO,
201588,George,Hill,Utah Jazz,NBA Player of the Week,,2016-17,,2016-11-07T00:00:00,West,Award,Kia Motors,KIPWK,
201609,Goran,Dragic,Phoenix Suns,All-NBA,3,2013-14,,,1610612756,Award,Kia Motors,KIANT,
201609,Goran,Dragic,,NBA All-Star,,2017-18,,,,Award,All-Star,,
201609,Goran,Dragic,Phoenix Suns,NBA Most Improved Player,,2013-14,,,,Award,Kia Motors,KIMIP,
201609,Goran,Dragic,Houston Rockets,NBA Player of the Week,,2011-12,,2012-04-02T00:00:00,West,Award,Kia Motors,KIPWK,
201609,Goran,Dragic,Phoenix Suns,NBA Player of the Week,,2013-14,,2014-02-03T00:00:00,West,Award,Kia Motors,KIPWK,
201609,Goran,Dragic,Miami Heat,NBA Player of the Week,,2017-18,,2017-11-20T00:00:00,East,Award,Kia Motors,KIPWK,
201609,Goran,Dragic,Miami Heat,NBA Player of the Week,,2017-18,,2018-01-08T00:00:00,East,Award,Kia Motors,KIPWK,
201141,,,,,,,,,,,,,
201632,,,,,,,,,,,,,
201611,,,,,,,,,,,,,
201592,,,,,,,,,,,,,
201581,,,,,,,,,,,,,
201580,JaVale,McGee,Golden State Warriors,NBA Champion,,2016-17,,,,Award,Champion,,
201580,JaVale,McGee,Golden State Warriors,NBA Champion,,2017-18,,,,Award,Champion,,
201580,JaVale,McGee,Los Angeles Lakers,NBA Champion,,2019-20,,,,Award,Champion,,
201580,JaVale,McGee,USA,Olympic Gold Medal,,2020,,,,Award,Olympic,Gold,
201574,,,,,,,,,,,,,
101214,,,,,,,,,,,,,
201573,,,,,,,,,,,,,
201570,,,,,,,,,,,,,
201621,,,,,,,,,,,,,
201595,,,,,,,,,,,,,
201567,Kevin,Love,Minnesota Timberwolves,All-NBA,2,2011-12,,,1610612750,Award,Kia Motors,KIANT,
201567,Kevin,Love,Minnesota Timberwolves,All-NBA,2,2013-14,,,1610612750,Award,Kia Motors,KIANT,
201567,Kevin,Love,Minnesota Timberwolves,All-Rookie Team,2,2008-09,,,1610612750,Award,Kia Motors,KIART,
201567,Kevin,Love,,NBA All-Star,,2010-11,,,,Award,All-Star,,
201567,Kevin,Love,,NBA All-Star,,2011-12,,,,Award,All-Star,,
201567,Kevin,Love,,NBA All-Star,,2013-14,,,,Award,All-Star,,
201567,Kevin,Love,,NBA All-Star,,2016-17,,,,Award,All-Star,,
201567,Kevin,Love,,NBA All-Star,,2017-18,,,,Award,All-Star,,
201567,Kevin,Love,Cleveland Cavaliers,NBA Champion,,2015-16,,,,Award,Champion,,
201567,Kevin,Love,Minnesota Timberwolves,NBA Most Improved Player,,2010-11,,,,Award,Kia Motors,KIMIP,
201567,Kevin,Love,Minnesota Timberwolves,NBA Player of the Week,,2013-14,,2013-11-04T00:00:00,West,Award,Kia Motors,KIPWK,
201567,Kevin,Love,Minnesota Timberwolves,NBA Player of the Week,,2013-14,,2014-02-24T00:00:00,West,Award,Kia Motors,KIPWK,
201567,Kevin,Love,Cleveland Cavaliers,NBA Player of the Week,,2016-17,,2016-11-28T00:00:00,East,Award,Kia Motors,KIPWK,
201567,Kevin,Love,Minnesota Timberwolves,NBA Rookie of the Month,,2008-09,03/01/2009,,West,Award,Kia Motors,KIRMO,
201567,Kevin,Love,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
201585,,,,,,,,,,,,,
201602,,,,,,,,,,,,,
201601,,,,,,,,,,,,,
201612,,,,,,,,,,,,,
201188,Marc,Gasol,Memphis Grizzlies,All-Defensive Team,2,2012-13,,,1610612763,Award,Kia Motors,KIADT,
201188,Marc,Gasol,Memphis Grizzlies,All-NBA,2,2012-13,,,1610612763,Award,Kia Motors,KIANT,
201188,Marc,Gasol,Memphis Grizzlies,All-NBA,1,2014-15,,,1610612763,Award,Kia Motors,KIANT,
201188,Marc,Gasol,Memphis Grizzlies,All-Rookie Team,2,2008-09,,,1610612763,Award,Kia Motors,KIART,
201188,Marc,Gasol,Memphis Grizzlies,NBA Defensive Player of the Year,,2012-13,,,,Award,Kia Motors,KDPYR,
201188,Marc,Gasol,Memphis Grizzlies,NBA Player of the Week,,2011-12,,2012-01-16T00:00:00,West,Award,Kia Motors,KIPWK,
201188,Marc,Gasol,Memphis Grizzlies,NBA Player of the Week,,2016-17,,2016-12-12T00:00:00,West,Award,Kia Motors,KIPWK,
201188,Marc,Gasol,Spain,Olympic Silver Medal,,2008,,,,Award,Olympic,Silver,
201188,Marc,Gasol,Spain,Olympic Silver Medal,,2012,,,,Award,Olympic,Silver,
201188,Marc,Gasol,,NBA All-Star,,2011-12,,,,Award,All-Star,,
201188,Marc,Gasol,,NBA All-Star,,2014-15,,,,Award,All-Star,,
201188,Marc,Gasol,,NBA All-Star,,2016-17,,,,Award,All-Star,,
201188,Marc,Gasol,Toronto Raptors,NBA Champion,,2018-19,,,,Award,Champion,,
201596,Mario,Chalmers,Miami Heat,All-Rookie Team,2,2008-09,,,1610612748,Award,Kia Motors,KIART,
201596,Mario,Chalmers,Miami Heat,NBA Champion,,2011-12,,,,Award,Champion,,
201596,Mario,Chalmers,Miami Heat,NBA Champion,,2012-13,,,,Award,Champion,,
201578,Marreese,Speights,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,
201563,Michael,Beasley,Miami Heat,All-Rookie Team,1,2008-09,,,1610612748,Award,Kia Motors,KIART,
201563,Michael,Beasley,Miami Heat,NBA Rookie of the Month,,2008-09,04/01/2009,,East,Award,Kia Motors,KIRMO,
201446,,,,,,,,,,,,,
201605,,,,,,,,,,,,,
201587,Nicolas,Batum,Charlotte Hornets,NBA Player of the Week,,2015-16,,2015-11-16T00:00:00,East,Award,Kia Motors,KIPWK,
201587,Nicolas,Batum,France,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
201587,Nicolas,Batum,France,Olympic Silver Medal,,2024,,,,Award,Olympic,Silver,
201564,O.J.,Mayo,Memphis Grizzlies,All-Rookie Team,1,2008-09,,,1610612763,Award,Kia Motors,KIART,
201564,OJ,Mayo,Memphis Grizzlies,NBA Rookie of the Month,,2008-09,04/01/2009,,West,Award,Kia Motors,KIRMO,
201564,OJ,Mayo,Memphis Grizzlies,NBA Rookie of the Month,,2008-09,11/01/2008,,West,Award,Kia Motors,KIRMO,
201629,,,,,,,,,,,,,
201633,,,,,,,,,,,,,
201577,,,,,,,,,,,,,
101146,,,,,,,,,,,,,
201579,Roy,Hibbert,Indiana Pacers,All-Defensive Team,2,2013-14,,,1610612754,Award,Kia Motors,KIADT,
201579,Roy,Hibbert,,NBA All-Star,,2011-12,,,,Award,All-Star,,
201579,Roy,Hibbert,,NBA All-Star,,2013-14,,,,Award,All-Star,,
201164, Rudy,Fernández,,Olympic Bronze Medal,,2016,,,,Award,Olympic,Bronze,
201164,Rudy,Fernandez,Portland Trail Blazers,All-Rookie Team,2,2008-09,,,1610612757,Award,Kia Motors,KIART,
201164,Rudy,Fernandez,Spain,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,
201164,Rudy,Fernandez,Spain,Olympic Silver Medal,,2008,,,,Award,Olympic,Silver,
201164,Rudy,Fernandez,Spain,Olympic Silver Medal,,2012,,,,Award,Olympic,Silver,
201566,Russell,Westbrook,Oklahoma City Thunder,All-NBA,2,2010-11,,,1610612760,Award,Kia Motors,KIANT,
201566,Russell,Westbrook,Oklahoma City Thunder,All-NBA,2,2011-12,,,1610612760,Award,Kia Motors,KIANT,
201566,Russell,Westbrook,Oklahoma City Thunder,All-NBA,2,2012-13,,,1610612760,Award,Kia Motors,KIANT,
201566,Russell,Westbrook,Oklahoma City Thunder,All-NBA,2,2014-15,,,1610612760,Award,Kia Motors,KIANT,
201566,Russell,Westbrook,Oklahoma City Thunder,All-NBA,1,2015-16,,,West,Award,Kia Motors,KIANT,
201566,Russell,Westbrook,Oklahoma City Thunder,All-NBA,1,2016-17,,,West,Award,Kia Motors,KIANT,
201566,Russell,Westbrook,Oklahoma City Thunder,All-NBA,2,2017-18,,,West,Award,Kia Motors,KIANT,
201566,Russell,Westbrook,Oklahoma City Thunder,All-NBA,3,2018-19,,,West,Award,Kia Motors,KIANT,
201566,Russell,Westbrook,Houston Rockets,All-NBA,3,2019-20,,,West,Award,Kia Motors,KIANT,
201566,Russell,Westbrook,Oklahoma City Thunder,All-Rookie Team,1,2008-09,,,1610612760,Award,Kia Motors,KIART,
201566,Russell,Westbrook,,NBA All-Star,,2010-11,,,,Award,All-Star,,
201566,Russell,Westbrook,,NBA All-Star,,2011-12,,,,Award,All-Star,,
201566,Russell,Westbrook,,NBA All-Star,,2012-13,,,,Award,All-Star,,
201566,Russell,Westbrook,,NBA All-Star,,2014-15,,,,Award,All-Star,,
201566,Russell,Westbrook,,NBA All-Star,,2015-16,,,,Award,All-Star,,
201566,Russell,Westbrook,,NBA All-Star,,2016-17,,,,Award,All-Star,,
201566,Russell,Westbrook,,NBA All-Star,,2017-18,,,,Award,All-Star,,
201566,Russell,Westbrook,,NBA All-Star,,2018-19,,,,Award,All-Star,,
201566,Russell,Westbrook,,NBA All-Star,,2019-20,,,,Award,All-Star,,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA All-Star Most Valuable Player, ,2014-15,,, ,Award,Kia Motors,KAMVP, 
201566,Russell,Westbrook,Oklahoma City Thunder,NBA All-Star Most Valuable Player, ,2015-16,,, ,Award,Kia Motors,KAMVP, 
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Most Valuable Player,(null),2016-17,,,West,Award,Kia Motors,KIMVP,(null)
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Month,,2014-15,2/1/2015,,West,Award,Kia Motors,KIPMO,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Month,,2014-15,3/1/2015,,West,Award,Kia Motors,KIPMO,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Month,,2014-15,4/1/2015,,West,Award,Kia Motors,KIPMO,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Month,,2015-16,12/1/2015,,West,Award,Kia Motors,KIPMO,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Month,,2015-16,3/1/2016,,West,Award,Kia Motors,KIPMO,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Month,,2016-17,11/1/2016,,West,Award,Kia Motors,KIPMO,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Month,,2016-17,2/1/2017,,West,Award,Kia Motors,KIPMO,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Month,,2017-18,12/1/2017,,West,Award,Kia Motors,KIPMO,
201566,Russell,Westbrook,Washington Wizards,NBA Player of the Month,,2020-21,5/1/2021,,East,Award,Kia Motors,KIPMO,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2009-10,,2010-02-08T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2010-11,,2010-11-22T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2010-11,,2010-12-06T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2010-11,,2011-01-17T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2011-12,,2012-01-23T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2011-12,,2012-02-06T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2012-13,,2013-02-04T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2014-15,,2015-02-02T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2014-15,,2015-03-02T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2015-16,,2015-12-28T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2016-17,,2016-10-31T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2016-17,,2016-12-05T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2016-17,,2016-12-26T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2016-17,,2017-04-10T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2017-18,,2017-12-18T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2017-18,,2018-03-12T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2018-19,,2018-10-29T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Player of the Week,,2018-19,,2019-04-01T00:00:00,West,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Washington Wizards,NBA Player of the Week,,2020-21,,2021-05-03T00:00:00,East,Award,Kia Motors,KIPWK,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Rookie of the Month,,2008-09,02/01/2009,,West,Award,Kia Motors,KIRMO,
201566,Russell,Westbrook,Oklahoma City Thunder,NBA Rookie of the Month,,2008-09,12/01/2008,,West,Award,Kia Motors,KIRMO,
201566,Russell,Westbrook,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
201583,Ryan,Anderson,Orlando Magic,NBA Most Improved Player,,2011-12,,,,Award,Kia Motors,KIMIP,
201606,,,,,,,,,,,,,
201603,,,,,,,,,,,,,
201631,,,,,,,,,,,,,
201180,,,,,,,,,,,,,
201234,,,,,,,,,,,,,
201594,,,,,,,,,,,,,
201985,,,,,,,,,,,,,
202087,,,,,,,,,,,,,
202079,,,,,,,,,,,,,
201948,Austin,Daye,San Antonio Spurs,NBA Champion,,2013-14,,,,Award,Champion,,
201943,Brandon,Jennings,Milwaukee Bucks,All-Rookie Team,1,2009-10,,,1610612749,Award,Kia Motors,KIART,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Player of the Week,,2009-10,,2009-11-16T00:00:00,East,Award,Kia Motors,KIPWK,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Player of the Week,,2012-13,,2012-10-30T00:00:00,East,Award,Kia Motors,KIPWK,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Rookie of the Month,,2009-10,01/01/2010,,East,Award,Kia Motors,KIRMO,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Rookie of the Month,,2009-10,03/01/2010,,East,Award,Kia Motors,KIRMO,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Rookie of the Month,,2009-10,11/01/2009,,East,Award,Kia Motors,KIRMO,
201943,Brandon,Jennings,Milwaukee Bucks,NBA Rookie of the Month,,2009-10,12/01/2009,,East,Award,Kia Motors,KIRMO,
201957,,,,,,,,,,,,,
202132,,,,,,,,,,,,,
201978,,,,,,,,,,,,,
201805,,,,,,,,,,,,,
201969,,,,,,,,,,,,,
201980,Danny,Green,San Antonio Spurs,All-Defensive Team,2,2016-17,,,West,Award,Kia Motors,KIADT,
201980,Danny,Green,San Antonio Spurs,NBA Champion,,2013-14,,,,Award,Champion,,
201980,Danny,Green,Toronto Raptors,NBA Champion,,2018-19,,,,Award,Champion,,
201980,Danny,Green,Los Angeles Lakers,NBA Champion,,2019-20,,,,Award,Champion,,
201967,,,,,,,,,,,,,
201954,Darren,Collison,New Orleans Hornets,All-Rookie Team,1,2009-10,,,1610612740,Award,Kia Motors,KIART,
201954,Darren,Collison,New Orleans Hornets,NBA Rookie of the Month,,2009-10,02/01/2010,,West,Award,Kia Motors,KIRMO,
2431,David,Andersen,Australia,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,
2431,David,Andersen,Australia,Olympic Appearance,,2008,,,,Award,Olympic,Appearance,
2431,David,Andersen,Australia,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
201971,DeJuan,Blair,San Antonio Spurs,All-Rookie Team,2,2009-10,,,1610612759,Award,Kia Motors,KIART,
201942,DeMar,DeRozan,Toronto Raptors,All-NBA,3,2016-17,,,East,Award,Kia Motors,KIANT,
201942,DeMar,DeRozan,Toronto Raptors,All-NBA,2,2017-18,,,East,Award,Kia Motors,KIANT,
201942,DeMar,DeRozan,Chicago Bulls,All-NBA,2,2021-22,,,East,Award,Kia Motors,KIANT,
201942,DeMar,DeRozan,,NBA All-Star,,2013-14,,,,Award,All-Star,,
201942,DeMar,DeRozan,,NBA All-Star,,2015-16,,,,Award,All-Star,,
201942,DeMar,DeRozan,,NBA All-Star,,2016-17,,,,Award,All-Star,,
201942,DeMar,DeRozan,,NBA All-Star,,2017-18,,,,Award,All-Star,,
201942,DeMar,DeRozan,,NBA All-Star,,2021-22,,,,Award,All-Star,,
201942,DeMar,DeRozan,,NBA All-Star,,2022-23,,,,Award,All-Star,,
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Month,,2014-15,4/1/2015,,East,Award,Kia Motors,KIPMO,
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Month,,2015-16,1/1/2016,,East,Award,Kia Motors,KIPMO,
